Name,Price,Price_Origin,LINK,IMG,RATING
Máy tính bảng VANKYO MatrixPad S30 - Hàng Chính Hãng,3.090.000 ₫,None,"https://tka.tiki.vn/pixel/pixel?data=x3XbuG5JPRWtxQLmDivPXIKwtwbqi0WkFxa0Bc4cjg-6-wOBER6x6zRf5FzcaF_AxfsS5OXVOe03Ct38f5ypSZCpEpaDFYbeLJ6XNT0ySFl6b-RmKP_27cIRB8I2P52gJmy0HwsguKzkaSbO6JzOPHc5f0eSyYL7VNsITGtKpSpsifpl3j6pVwelCxREJmo0TC3cbmw4W11YWRN5wMnCKtAC7-4vKj74zdIaHONsZLRpNGA7aof72HoXcZTyOJeq4uJpr0NIFkTFEiYvAkjOiiRmLLrd_3XYJ4HZWPkOrEeHUnN7V6MwojdlXiECp6B90KG7vqIr72XybuzuzoIqvZ9tXGXsIMQclczUdH0KKULIpAGaG_tS4GRVsgJM-MdFoy0MQOlqA9NJd158_AiXEszSuQTVeOq6Yfb5QZLkVrPWOT2BlWld66h-SGdaT8bYiXw_IVwT3o-sw29WMGHK_dA7r0p6fmshom7oGkvBSc76HpfeJo9uZ6MQckBxAwkULM8jbcYwvtZqUVy9NxDUbrKEsVudnMzlCnBBQ5JbfxDHmdfznzGCTbC-b27xHXSzxUzfLwJ8u9YzmC5d66svoDJ9dKBvOJBOAiPLv0nRybzhvtZrOHrqM9AeYFu70Aeov0UczprL2Khpuqkzr3ipg6BobP9Tqex9qaFiPQuQNvIVJpSPx1HI3KU-eFVrv6o0J3XJTZnnoAPRzU4K1kPGc9n4qN5oLiT6viItysvVluqfPQweMg1rYoBt2gtxzb00nc32fGVZ79FhdcdhvG0zuKJGG-V4_9EzwaydEQZhboCYSZSNqbf8-rQcPzaq15Mtywa9gdbRZfOKoaelwUJ69gwlJU6exD9aDPbjzZeYhTGgPyrrWIRZgiRIcwm4RpbooAW-bRfns4JnLXKvtJqZGu6bbQja-Y5WH8YoJdoxi-9BK4hpu9V8GeI5oJh625mxNApXguDykVfHs8FhfO67-ejLxmkdfC0kK06E3VM47AVpkvrBTd-5pQMoIY8SVm09xw0wtQ3fJMdDw7JneWWFzlq3BDIzfyvsDMRI7kehPGbcJPXkQ_EFqvP8c4WwMvw3J3yuMKVYzjaGV4kywJkHb7BVVHcuWDqotjJ1zEALD2SA59jdsN7zrcPEiuvm65xuPv6wBHyJc4E9OVkSIrTkWwZF2OfehE92ZHPAtWtfBxFj9jikVO05lg1w3ZtisrcbrfSIkttx3kRfHHTIRjmg9d2Gr_DVlqYgFKvzqAZE5vTzxtK3dUCCC5YGE1rwa26bqpgZrVPhzhGBjAziRAYac9qZ7SjGriUzc-bRmXiSnkodhgatEJ3QtY_AxZM9IwKwXsrd_JGa00TcCu3u3o-o1n2muRtLIIiUzO9-2wJkwPALiAz6CY2kmVvWG1S9Zc-XxxekIg9QRgmtKSG55DVY5g1zT7TCljhobat6E--fHVJw1jueXLsLFR3punit3rRo2ioC6QbaPANpZeMnApdxgDCe_N6Uw9dXWTfubTCFIw35xze44pkr9j83GwoRHZcjFcOH-K0wQASRZvSh6JwQ0IvJAjBIW7bRjP7VilOijCBYY5MuiiV12kWkUA&pos=13&reqid=2jQtGGAfqtoviULR&type=CLICK
",https://salt.tikicdn.com/cache/200x280/ts/product/5a/f2/36/90f4fae6dc87e39d2534831bc24aa1be.jpg,None

Máy tính bảng Vankyo MatrixPad Z10 - Hàng Chính Hãng,2.990.000 ₫,None,"https://tka.tiki.vn/pixel/pixel?data=hUUwvnIz-wvY9P2hL4lUZmCe3qxKZN5PnoAWOA976fPi6j5z8BxIkex7pfKblZB1wGVj1YTHPg8a6HkzuHxbpNyc7VBurpiYbF4C7lirV2b1gKfg63fyBoXNrvkhfSAyUQVh5RNyVRRE4gpr0v5gSLQ4aPyMXN9E3_Cgfhv2IklyIL7HMRD86f9oDWZ-AOSZz7vXiWUQv6jfU_BvrURuCvSRV4s_Kve4_-E3kFq14u4qAGcf1go3PzzWXw775eESjJmh_bSmY9UHPgwoo3V7iuDN2FISCkwsjkqmw555YcDogUakwKayGaqoNnokcx6N5dyuA5dYr3EQ5boq4cVItMX3BG0kQtmPWOfSPWNQUb3ApFImwVedcxAq-PJ3RHSlYCyEDJp9pIUOeqQHjL5HRV4SbdRbkZPyZWvAs3kT91ZrofAbtI25WETtLM2t6SNcEhnAPKMBbfvCJG0ikQLU38XW7A_wl9YhhagnkQc-Rp_QSuor93Tq1Cece0r2gRIzD5ovIgcD42mIAxSG_7tCI8QgakiTdDL0qjD_trhQFmivlMshBSgC1fL2rG8vJgaJMPgBN6XdfFB7Ekmcm2fW4QU93BXQS5LzGrlK6iDrfeGMwPZ4PJflKgeySilpBKysO73q6_zauI4r_Iyis5EouecvF2VoAJPOJ0r0JDzfEfPIAz9XyWYCJhQJY3n0XbiOdp_5IU64kELcqCV5PDR0zJ3mX3jaSXt50aozjedLtmyCBVJdKsJeWFYylAyNsz6swfX3cHlOVF2-X4cJz66d7ujjzIyesnIy6NZA_cXsMtnAkNdQdjpuCKQFiwgyviUP78t3uedyo_W25jtRNtooI1v9rLZpcI4WINadjSvvzDC2xisBYMZB_6Splb4yvOwXmkB6J_jABLZt_8ivb8Cmy_hUN6UqNCJxkDJumsWdYiuIejLCwDM_EuAMiEX4gTqgnI_c_sk7pq7qxHvkvYsQmZU3HCUOqliog_u4k-baVI4ecdHSBS-gUKjvA0pA3ZpUkT20V3ojKcshn4qL4kHcVw-rsT2gTEfeFiwa_wQc0eWU2RNeJYAf_RqSKUQ6WFu52DPnYMh9bv2sgFc_Nb-a6KKFwxO0tpS0MglWuw1Ov3XVNAzeagX9vrJZT9aVYWokeyBcx29ADcBk8UGGhpQC-IMTTakXLe5jQ2Pjk_pxT5ejTC29ckeUWYzCgJAXBM6i87c1_xjwckWG3JNQdo46uVGr5xiOFbC3dRy92AlNLpO6Qx4R9twgTkG43H1f3nDbAxlJD7j3_Azpxd9ds5GB1wm17Yu2VqipTJek23PL2C4eM1vEiLsFyhtnSwkPLFjbF_fTf5pI-Tn5ES_VncWVLODHxJmoy86WIEIlt3fRDneK8ryxI-pWmqOHfcHzQDh6tBOTOyyAbn0HduU1uSWLbSjUTgoDApqoMOBNFT3XuZVztIdg2eGXa6qvDBaPQQQMxsjygScYkF266xiqUN0EnjHdWoOhR6hSSg5Z4ItPUet5rw98w7X92MZZ8e8EcUVIoT91MYB5OAzeO-3kztzbSMT8xR45Q8CIkNkBT-eZI9o4q6ymxacs551DiQ&pos=14&reqid=2jQtGGAfqtoviULR&type=CLICK
",https://salt.tikicdn.com/cache/200x280/ts/product/55/83/e6/2ce6f69ef8546d708ea2e0e12b0d01c0.jpg,None

Máy Tính Bảng Samsung Galaxy Tab A7 Lite T225 3GB/32GB - Hàng Chính Hãng,3.169.000 ₫,4.990.000 ₫,"https://tiki.vn/may-tinh-bang-samsung-galaxy-tab-a7-lite-t225-3gb-32gb-hang-chinh-hang-p121059239.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.121059241&itm_medium=CPC&itm_source=tiki-reco&spid=121059241
",https://salt.tikicdn.com/cache/200x280/ts/product/7c/19/ce/d5bdcbcdcf5a3c76367fd01adc584bab.jpg,None

"Apple iPad 10.9-inch (10th Gen) Wi-Fi, 2022",11.290.000 ₫,12.990.000 ₫,"https://tiki.vn/apple-ipad-10-9-inch-10th-gen-wi-fi-2022-p205815576.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.205815582&itm_medium=CPC&itm_source=tiki-reco&spid=205815582
",https://salt.tikicdn.com/cache/200x280/ts/product/74/25/b3/aadefc38e26724df7c667a3e2d945f24.png,None

Máy tính bảng Oppo Pad Air (4GB/64GB) - Hàng Chính Hãng,5.990.000 ₫,6.999.000 ₫,"https://tiki.vn/may-tinh-bang-oppo-pad-air-hang-chinh-hang-p195317118.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.195317119&itm_medium=CPC&itm_source=tiki-reco&spid=195317119
",https://salt.tikicdn.com/cache/200x280/ts/product/b9/bf/57/6d3e00ad19c5ed6b0e966d1000ddb8db.jpg,None

Máy tính bảng Samsung Galaxy Tab A8 (2022) - Hàng chính hãng - ĐÃ KÍCH HOẠT BẢO HÀNH ĐIỆN TỬ,5.329.000 ₫,8.490.000 ₫,"https://tiki.vn/may-tinh-bang-samsung-galaxy-tab-a8-2022-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p164697930.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.201010431&itm_medium=CPC&itm_source=tiki-reco&spid=201010431
",https://salt.tikicdn.com/cache/200x280/ts/product/d2/a8/26/e96b02fe8204a7a7946c00a16991a52b.jpg,None

"Máy tính bảng Fire HD10 2021 - 11th - (All New Fire HD10 - 2021) - Ram 3/4GB, bộ nhớ 32GB, màn hình 1080 FullHD",3.230.000 ₫,3.990.000 ₫,"https://tiki.vn/may-tinh-bang-fire-hd10-2021-11th-all-new-fire-hd10-2021-ram-3gb-bo-nho-32gb-man-hinh-1080-fullhd-p150724369.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.152760408&itm_medium=CPC&itm_source=tiki-reco&spid=152760408
",https://salt.tikicdn.com/cache/200x280/ts/product/cd/b8/5e/37eae03404f091259512283f2b5e37fd.jpg,None

Máy tính bảng Samsung Galaxy Tab S7 FE (4GB/64GB) - Hàng chính hãng - Đã kích hoạt bảo hành điện tử,9.599.000 ₫,13.990.000 ₫,"https://tiki.vn/may-tinh-bang-samsung-galaxy-tab-s7-fe-4gb-64gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p126075551.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.203110068&itm_medium=CPC&itm_source=tiki-reco&spid=203110068
",https://salt.tikicdn.com/cache/200x280/ts/product/be/aa/54/917e910e2499af9469e4cabde0bafda3.jpg,None

Máy tính bảng Fire HD 8 Plus - 2021 Bộ nhớ 32Gb - Ram 3Gb - Hàng Nhập Khẩu,1.990.000 ₫,2.390.000 ₫,"https://tiki.vn/may-tinh-bang-fire-hd-8-plus-2021-bo-nho-32gb-ram-3gb-p140741819.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.217503532&itm_medium=CPC&itm_source=tiki-reco&spid=217503532
",https://salt.tikicdn.com/cache/200x280/ts/product/ac/09/01/651619f543f885c1d74a48e090bdb207.png,None

"Máy tính bảng Fire HD 8 - 2021 Bộ nhớ 32Gb, Ram 2Gb",1.985.500 ₫,2.090.000 ₫,"https://tiki.vn/may-tinh-bang-kindle-fire-hd-8-2021-bo-nho-32gb-ram-2gb-p134677182.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.134677188&itm_medium=CPC&itm_source=tiki-reco&spid=134677188
",https://salt.tikicdn.com/cache/200x280/ts/product/21/11/e6/b775e18a106b348650cd5a1e11ab6fed.jpg,None

Máy tính bảng Samsung Galaxy Tab A7 Lite LTE SM-T225 - Hàng Chính Hãng,3.279.000 ₫,4.490.000 ₫,"https://tiki.vn/may-tinh-bang-samsung-galaxy-tab-a7-lite-lte-sm-t225-hang-chinh-hang-p103168071.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.109020288&itm_medium=CPC&itm_source=tiki-reco&spid=109020288
",https://salt.tikicdn.com/cache/200x280/ts/product/58/d3/65/66d840fb0930de544ebac70b0b61872e.jpg,None

Máy tính bảng Fire HD 10 Plus 2021 thế hệ 11th,3.928.500 ₫,4.050.000 ₫,"https://tiki.vn/may-tinh-bang-kindle-fire-hd-10-plus-2021-the-he-11th-p131028406.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.131028407&itm_medium=CPC&itm_source=tiki-reco&spid=131028407
",https://salt.tikicdn.com/cache/200x280/ts/product/38/34/c3/09a3f314f56dde6a8ff2966858c2d994.png,None

Combo Máy Đọc Sách Kindle Paperwhite Gen 10 (8GB - Màu Đen) và Bao da WELL BEGUN - Hàng nhập khẩu,2.850.000 ₫,3.030.000 ₫,"https://tiki.vn/combo-may-doc-sach-kindle-paperwhite-gen-10-8gb-mau-den-va-bao-da-well-begun-hang-nhap-khau-p11217956.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.20873233&itm_medium=CPC&itm_source=tiki-reco&spid=20873233
",https://salt.tikicdn.com/cache/200x280/ts/product/22/a2/87/5ccb9e3528367ba4c6112d5b9399ac40.jpg,None

Máy tính bảng Microsoft Surface Pro X (13/ SQ1TM/ 8GB/ 256GB SSD/ WiFi + 4G LTE/ Black) -Kèm bàn phím và bút- Model QWZ-00001- Hàng Nhập Khẩu mới 100%,24.799.000 ₫,None,"https://tiki.vn/may-tinh-bang-microsoft-surface-pro-x-13-sq1tm-8gb-256gb-ssd-wifi-4g-lte-black-kem-ban-phim-va-but-model-qwz-00001-hang-nhap-khau-moi-100-p180745945.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.180745946&itm_medium=CPC&itm_source=tiki-reco&spid=180745946
",https://salt.tikicdn.com/cache/200x280/ts/product/6c/85/18/280943ff329fda4a57d3d42fc47b58e5.jpg,None

Máy Tính Bảng Alldocube iPlay 20s 10.1 inches OctaCore 1.6Ghz Sim 4G Ram 4Gb Rom 64Gb - Hàng chính hãng,3.490.000 ₫,None,"https://tiki.vn/may-tinh-bang-alldocube-iplay-20s-10-1-inches-octacore-1-6ghz-sim-4g-ram-4gb-rom-64gb-hang-chinh-hang-p155267463.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.155267464&itm_medium=CPC&itm_source=tiki-reco&spid=155267464
",https://salt.tikicdn.com/cache/200x280/ts/product/b0/e0/5c/10f3c9418a0dc3c4aca82deacc1172db.jpg,None

"Apple iPad mini (6th Gen) Wi-Fi, 2021",12.490.000 ₫,14.990.000 ₫,"https://tiki.vn/apple-ipad-mini-6th-gen-wi-fi-2021-hang-chinh-hang-p184248127.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.124944094&itm_medium=CPC&itm_source=tiki-reco&spid=124944094
",https://salt.tikicdn.com/cache/200x280/ts/product/72/78/93/f713c9c1ce0ef8cf603fc30df5090f8f.jpg,None

Máy tính bảng Samsung Galaxy Tab S8 Plus (8GB/128GB) - ĐÃ KÍCH HOẠT BẢO HÀNH ĐIỆN TỬ - Hàng Chính Hãng,16.290.000 ₫,25.990.000 ₫,"https://tiki.vn/may-tinh-bang-samsung-galaxy-tab-s8-plus-8gb-128gb-da-kich-hoat-bao-hanh-dien-tu-hang-chinh-hang-p178607570.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.178607574&itm_medium=CPC&itm_source=tiki-reco&spid=178607574
",https://salt.tikicdn.com/cache/200x280/ts/product/3c/95/82/cdf46dc0e370b2591e53cbe24670518f.jpg,None

Máy tính bảng Samsung Galaxy Tab A8 (4GB/64GB) - Hàng Chính Hãng,5.500.000 ₫,8.000.000 ₫,"https://tiki.vn/may-tinh-bang-samsung-galaxy-tab-a8-4gb-64gb-hang-chinh-hang-p158742790.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.196285799&itm_medium=CPC&itm_source=tiki-reco&spid=196285799
",https://salt.tikicdn.com/cache/200x280/ts/product/2d/4f/75/fc9ea72b1fadf344e3db1e5cc681b6d3.jpg,None

"Apple iPad Air (5th Gen) Wi-Fi + Cellular, 2022",17.990.000 ₫,20.990.000 ₫,"https://tiki.vn/apple-ipad-air-5th-gen-wi-fi-cellular-2022-p184282851.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.168739481&itm_medium=CPC&itm_source=tiki-reco&spid=168739481
",https://salt.tikicdn.com/cache/200x280/ts/product/2e/33/55/1a977f7feae06b25dcc20a3774840154.jpg,None

Máy tính bảng Xiaomi Redmi Pad | MediaTek Helio G99 | Pin 8000 mAh Sạc nhanh 18W | Màn hình LCD 90Hz - Hàng chính hãng,6.290.000 ₫,None,"https://tiki.vn/may-tinh-bang-xiaomi-redmi-pad-mediatek-helio-g99-pin-8000-mah-sac-nhanh-18w-man-hinh-lcd-90hz-hang-chinh-hang-p198447877.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.198447879&itm_medium=CPC&itm_source=tiki-reco&spid=198447879
",https://salt.tikicdn.com/cache/200x280/ts/product/98/30/76/0897aaae45686033fb1e61c444a3fe7b.png,None

Apple iPad 10.9-inch (10th Gen) Wi-Fi + Cellular 2022,14.650.000 ₫,16.990.000 ₫,"https://tiki.vn/apple-ipad-10-9-inch-10th-gen-wi-fi-cellular-2022-p205815614.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.205815618&itm_medium=CPC&itm_source=tiki-reco&spid=205815618
",https://salt.tikicdn.com/cache/200x280/ts/product/53/e3/57/22114f83729cef8fe537400a73f8c4eb.png,None

Máy tính bảng Kindle File HD 8 (10th generation - 2020) Hàng nhập khẩu,1.950.000 ₫,2.390.000 ₫,"https://tiki.vn/may-tinh-bang-kindle-file-hd-8-10th-generation-2020-hang-nhap-khau-p173557858.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.221245934&itm_medium=CPC&itm_source=tiki-reco&spid=221245934
",https://salt.tikicdn.com/cache/200x280/ts/product/a8/21/a1/5e77a57ea87b6586ddd798af74c093b1.jpg,None

Máy tính bảng Huawei MatePad SE | Màn hình 2K HUAWEI FullView Bảo vệ mắt | Âm thanh vòm tinh chỉnh bằng công nghệ Histen 8.0 | Siêu thiết bị | Hàng Chính Hãng,5.475.000 ₫,6.290.000 ₫,"https://tiki.vn/may-tinh-bang-huawei-matepad-se-man-hinh-2k-huawei-fullview-bao-ve-mat-am-thanh-vom-tinh-chinh-bang-cong-nghe-histen-8-0-sieu-thiet-bi-hang-chinh-hang-p206851522.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.206335518&itm_medium=CPC&itm_source=tiki-reco&spid=206335518
",https://salt.tikicdn.com/cache/200x280/ts/product/16/ef/7f/42d16ba36507060aef061eb3417556c8.png,None

Máy tính bảng Lenovo Tab M10 TB-X606X ZA5V0362VN (P22T 2.3Ghz/64GB/10.3-inch FHD Plus/Wifi/4G) - Hàng chính hãng,5.690.000 ₫,6.490.000 ₫,"https://tiki.vn/may-tinh-bang-lenovo-tab-m10-tb-x606x-p22t-2-3ghz-64gb-10-3-inch-fhd-plus-wifi-4g-p190582098.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.190582100&itm_medium=CPC&itm_source=tiki-reco&spid=190582100
",https://salt.tikicdn.com/cache/200x280/ts/product/9d/13/26/e5e4a42b79ff7342065276e877886b2d.png,None

Máy Tính Bảng Xiaomi Redmi Pad 3GB/64GB - Hàng Chính Hãng,5.619.000 ₫,6.290.000 ₫,"https://tiki.vn/may-tinh-bang-xiaomi-redmi-pad-3gb-64gb-hang-chinh-hang-p205173517.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.205173521&itm_medium=CPC&itm_source=tiki-reco&spid=205173521
",https://salt.tikicdn.com/cache/200x280/ts/product/6a/03/cd/544002b8cac16e644986c2b4d75e3879.jpg,None

Máy Tính Bảng Samsung Galaxy Tab A7 Lite LTE T225 (3GB/32GB) ĐÃ KÍCH HOẠT BẢO HÀNH ĐIỆN TỬ - Hàng Chính Hãng,2.992.000 ₫,4.290.000 ₫,"https://tiki.vn/may-tinh-bang-samsung-galaxy-tab-a7-lite-lte-t225-3gb-32gb-da-kich-hoat-bao-hanh-dien-tu-hang-chinh-hang-p105830021.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.138831457&itm_medium=CPC&itm_source=tiki-reco&spid=138831457
",https://salt.tikicdn.com/cache/200x280/ts/product/a6/13/13/c89124695a3368e0a58eeb26cfe004da.jpg,None

Máy tính bảng Samsung Galaxy Tab A8 - Hàng chính hãng,5.729.000 ₫,8.490.000 ₫,"https://tiki.vn/may-tinh-bang-samsung-galaxy-tab-a8-hang-chinh-hang-p160556149.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.160556151&itm_medium=CPC&itm_source=tiki-reco&spid=160556151
",https://salt.tikicdn.com/cache/200x280/ts/product/61/eb/8c/35c5a9c3936950a0113bc2da15d47452.jpg,None

